"id","alias","name","image_url","is_closed","url","review_count","rating","price","phone","display_phone","distance","coordinates.latitude","coordinates.longitude","location.address1","location.address2","location.address3","location.city","location.zip_code","location.country","location.state","alias1","category"
"apyIymDFbUK7u-Y3V5kmkA","bavettes-bar-and-boeuf-chicago","Bavette's Bar & Boeuf","https://s3-media3.fl.yelpcdn.com/bphoto/UchBxzwVjn_XJ-c8xj2_9w/o.jpg",FALSE,"https://www.yelp.com/biz/bavettes-bar-and-boeuf-chicago?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",2105,4.5,"$$$","+13126248154","(312) 624-8154",3968.64750836235,41.8892796234574,-87.6348227262497,"218 W Kinzie St","","","Chicago","60654","US","IL","steak","Steakhouses"
"apyIymDFbUK7u-Y3V5kmkA","bavettes-bar-and-boeuf-chicago","Bavette's Bar & Boeuf","https://s3-media3.fl.yelpcdn.com/bphoto/UchBxzwVjn_XJ-c8xj2_9w/o.jpg",FALSE,"https://www.yelp.com/biz/bavettes-bar-and-boeuf-chicago?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",2105,4.5,"$$$","+13126248154","(312) 624-8154",3968.64750836235,41.8892796234574,-87.6348227262497,"218 W Kinzie St","","","Chicago","60654","US","IL","seafood","Seafood"
"apyIymDFbUK7u-Y3V5kmkA","bavettes-bar-and-boeuf-chicago","Bavette's Bar & Boeuf","https://s3-media3.fl.yelpcdn.com/bphoto/UchBxzwVjn_XJ-c8xj2_9w/o.jpg",FALSE,"https://www.yelp.com/biz/bavettes-bar-and-boeuf-chicago?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",2105,4.5,"$$$","+13126248154","(312) 624-8154",3968.64750836235,41.8892796234574,-87.6348227262497,"218 W Kinzie St","","","Chicago","60654","US","IL","bars","Bars"
"y8jVBaHh8ntYkVqDXpsi1Q","cafe-ba-ba-reeba-chicago-3","Cafe Ba-Ba-Reeba!","https://s3-media2.fl.yelpcdn.com/bphoto/jMNRpAcS1sPTAcSSTfCDrg/o.jpg",FALSE,"https://www.yelp.com/biz/cafe-ba-ba-reeba-chicago-3?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",3686,4,"$$","+17739355000","(773) 935-5000",2855.2746085318,41.918984,-87.648687,"2024 N Halsted St","","","Chicago","60614","US","IL","spanish","Spanish"
"y8jVBaHh8ntYkVqDXpsi1Q","cafe-ba-ba-reeba-chicago-3","Cafe Ba-Ba-Reeba!","https://s3-media2.fl.yelpcdn.com/bphoto/jMNRpAcS1sPTAcSSTfCDrg/o.jpg",FALSE,"https://www.yelp.com/biz/cafe-ba-ba-reeba-chicago-3?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",3686,4,"$$","+17739355000","(773) 935-5000",2855.2746085318,41.918984,-87.648687,"2024 N Halsted St","","","Chicago","60614","US","IL","tapas","Tapas Bars"
"y8jVBaHh8ntYkVqDXpsi1Q","cafe-ba-ba-reeba-chicago-3","Cafe Ba-Ba-Reeba!","https://s3-media2.fl.yelpcdn.com/bphoto/jMNRpAcS1sPTAcSSTfCDrg/o.jpg",FALSE,"https://www.yelp.com/biz/cafe-ba-ba-reeba-chicago-3?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",3686,4,"$$","+17739355000","(773) 935-5000",2855.2746085318,41.918984,-87.648687,"2024 N Halsted St","","","Chicago","60614","US","IL","venues","Venues & Event Spaces"
"rp17Dfjdh7JR4GGZwj6nqg","portillos-hot-dogs-chicago-4","Portillo's Hot Dogs","https://s3-media2.fl.yelpcdn.com/bphoto/-9jRmNrw7QgjcUn_EXVsEA/o.jpg",FALSE,"https://www.yelp.com/biz/portillos-hot-dogs-chicago-4?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",4836,4,"$","+13125878910","(312) 587-8910",4040.79614992754,41.89366,-87.63157,"100 W Ontario","","","Chicago","60610","US","IL","hotdog","Hot Dogs"
"rp17Dfjdh7JR4GGZwj6nqg","portillos-hot-dogs-chicago-4","Portillo's Hot Dogs","https://s3-media2.fl.yelpcdn.com/bphoto/-9jRmNrw7QgjcUn_EXVsEA/o.jpg",FALSE,"https://www.yelp.com/biz/portillos-hot-dogs-chicago-4?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",4836,4,"$","+13125878910","(312) 587-8910",4040.79614992754,41.89366,-87.63157,"100 W Ontario","","","Chicago","60610","US","IL","salad","Salad"
"rp17Dfjdh7JR4GGZwj6nqg","portillos-hot-dogs-chicago-4","Portillo's Hot Dogs","https://s3-media2.fl.yelpcdn.com/bphoto/-9jRmNrw7QgjcUn_EXVsEA/o.jpg",FALSE,"https://www.yelp.com/biz/portillos-hot-dogs-chicago-4?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",4836,4,"$","+13125878910","(312) 587-8910",4040.79614992754,41.89366,-87.63157,"100 W Ontario","","","Chicago","60610","US","IL","burgers","Burgers"
"ziIfrqtyupmeNlPAOx6jTw","quartino-ristorante-chicago","Quartino Ristorante","https://s3-media1.fl.yelpcdn.com/bphoto/fn1r5y5PE3v70Zr2giBuXw/o.jpg",FALSE,"https://www.yelp.com/biz/quartino-ristorante-chicago?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",4346,4,"$$","+13126985000","(312) 698-5000",4290.83829114424,41.8934479679332,-87.6283662020996,"626 N State St",NA,"","Chicago","60654","US","IL","italian","Italian"
"ziIfrqtyupmeNlPAOx6jTw","quartino-ristorante-chicago","Quartino Ristorante","https://s3-media1.fl.yelpcdn.com/bphoto/fn1r5y5PE3v70Zr2giBuXw/o.jpg",FALSE,"https://www.yelp.com/biz/quartino-ristorante-chicago?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",4346,4,"$$","+13126985000","(312) 698-5000",4290.83829114424,41.8934479679332,-87.6283662020996,"626 N State St",NA,"","Chicago","60654","US","IL","wine_bars","Wine Bars"
"DXwSYgiXqIVNdO9dazel6w","pequods-pizzeria-chicago","Pequod's Pizzeria","https://s3-media2.fl.yelpcdn.com/bphoto/jlB3XA4XnnoU6omD9TSk5Q/o.jpg",FALSE,"https://www.yelp.com/biz/pequods-pizzeria-chicago?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",5219,4,"$$","+17733271512","(773) 327-1512",2158.70845815224,41.92187,-87.664486,"2207 N Clybourn Ave","","","Chicago","60614","US","IL","pizza","Pizza"
"WBU0yq9J8qiYQfI_fh2P1Q","crisp-chicago","Crisp","https://s3-media3.fl.yelpcdn.com/bphoto/1PSFIM80BpKyOYK-7CFjrQ/o.jpg",FALSE,"https://www.yelp.com/biz/crisp-chicago?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",2896,4.5,"$$","+17736977610","(773) 697-7610",4411.79130776045,41.9361214592879,-87.6444210345452,"2940 N Broadway Ave","","","Chicago","60657","US","IL","korean","Korean"
"WBU0yq9J8qiYQfI_fh2P1Q","crisp-chicago","Crisp","https://s3-media3.fl.yelpcdn.com/bphoto/1PSFIM80BpKyOYK-7CFjrQ/o.jpg",FALSE,"https://www.yelp.com/biz/crisp-chicago?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",2896,4.5,"$$","+17736977610","(773) 697-7610",4411.79130776045,41.9361214592879,-87.6444210345452,"2940 N Broadway Ave","","","Chicago","60657","US","IL","chicken_wings","Chicken Wings"
"2tKMs0DbdxPSl2JeCJUEKw","joes-seafood-prime-steak-and-stone-crab-chicago","Joe's Seafood, Prime Steak & Stone Crab","https://s3-media4.fl.yelpcdn.com/bphoto/FPYafanrI1GVRAhtgZ8Oow/o.jpg",FALSE,"https://www.yelp.com/biz/joes-seafood-prime-steak-and-stone-crab-chicago?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",2233,4.5,"$$$","+13123795637","(312) 379-5637",4553.71153456959,41.89186083,-87.62587283,"60 E Grand Ave","",NA,"Chicago","60611","US","IL","seafood","Seafood"
"2tKMs0DbdxPSl2JeCJUEKw","joes-seafood-prime-steak-and-stone-crab-chicago","Joe's Seafood, Prime Steak & Stone Crab","https://s3-media4.fl.yelpcdn.com/bphoto/FPYafanrI1GVRAhtgZ8Oow/o.jpg",FALSE,"https://www.yelp.com/biz/joes-seafood-prime-steak-and-stone-crab-chicago?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",2233,4.5,"$$$","+13123795637","(312) 379-5637",4553.71153456959,41.89186083,-87.62587283,"60 E Grand Ave","",NA,"Chicago","60611","US","IL","steak","Steakhouses"
"jGiKIJCVLZHXQDSNnSLPsw","xoco-chicago","Xoco","https://s3-media2.fl.yelpcdn.com/bphoto/SMy6UI6dloXPuaIUfXI1Jg/o.jpg",FALSE,"https://www.yelp.com/biz/xoco-chicago?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",3479,4,"$$","+13126611434","(312) 661-1434",4196.9880258606,41.890969,-87.630776,"449 N Clark St","","","Chicago","60654","US","IL","mexican","Mexican"
"jGiKIJCVLZHXQDSNnSLPsw","xoco-chicago","Xoco","https://s3-media2.fl.yelpcdn.com/bphoto/SMy6UI6dloXPuaIUfXI1Jg/o.jpg",FALSE,"https://www.yelp.com/biz/xoco-chicago?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",3479,4,"$$","+13126611434","(312) 661-1434",4196.9880258606,41.890969,-87.630776,"449 N Clark St","","","Chicago","60654","US","IL","breakfast_brunch","Breakfast & Brunch"
"jGiKIJCVLZHXQDSNnSLPsw","xoco-chicago","Xoco","https://s3-media2.fl.yelpcdn.com/bphoto/SMy6UI6dloXPuaIUfXI1Jg/o.jpg",FALSE,"https://www.yelp.com/biz/xoco-chicago?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",3479,4,"$$","+13126611434","(312) 661-1434",4196.9880258606,41.890969,-87.630776,"449 N Clark St","","","Chicago","60654","US","IL","sandwiches","Sandwiches"
"ULEy88tbRkbwnDOOBdUCUQ","mollys-cupcakes-chicago","Molly's Cupcakes","https://s3-media3.fl.yelpcdn.com/bphoto/qY9JDChMGf-vWVUpE7zncw/o.jpg",FALSE,"https://www.yelp.com/biz/mollys-cupcakes-chicago?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",2690,4,"$$","+17738837220","(773) 883-7220",3918.59220443879,41.9288051,-87.6425736,"2536 N Clark St","","","Chicago","60614","US","IL","desserts","Desserts"
"ULEy88tbRkbwnDOOBdUCUQ","mollys-cupcakes-chicago","Molly's Cupcakes","https://s3-media3.fl.yelpcdn.com/bphoto/qY9JDChMGf-vWVUpE7zncw/o.jpg",FALSE,"https://www.yelp.com/biz/mollys-cupcakes-chicago?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",2690,4,"$$","+17738837220","(773) 883-7220",3918.59220443879,41.9288051,-87.6425736,"2536 N Clark St","","","Chicago","60614","US","IL","bakeries","Bakeries"
"ULEy88tbRkbwnDOOBdUCUQ","mollys-cupcakes-chicago","Molly's Cupcakes","https://s3-media3.fl.yelpcdn.com/bphoto/qY9JDChMGf-vWVUpE7zncw/o.jpg",FALSE,"https://www.yelp.com/biz/mollys-cupcakes-chicago?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",2690,4,"$$","+17738837220","(773) 883-7220",3918.59220443879,41.9288051,-87.6425736,"2536 N Clark St","","","Chicago","60614","US","IL","cupcakes","Cupcakes"
"2DfcXGtDv7T_rnvl4lHzaQ","millennium-park-chicago","Millennium Park","https://s3-media4.fl.yelpcdn.com/bphoto/EusnY115a7MjF-fRKvNqDQ/o.jpg",FALSE,"https://www.yelp.com/biz/millennium-park-chicago?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",1178,4.5,NA,"+13127421168","(312) 742-1168",5223.33000023874,41.88339,-87.6218446,"201 E Randolph St","","","Chicago","60602","US","IL","parks","Parks"
